Time,Va,Vb,Vc,Ia,Ib,Ic,Ea,Eb,Ec,Theta,Sector
0.0180,12.0000,0.0000,10.4865,12.7840,-12.8117,0.0001,-1.7405,-1.2459,2.9864,5.6642,5
0.0180,12.0000,0.0000,10.4878,12.7684,-12.7961,0.0001,-1.7328,-1.2544,2.9873,5.6674,5
0.0180,12.0000,0.0000,10.4891,12.7528,-12.7805,0.0001,-1.7251,-1.2630,2.9881,5.6705,5
0.0181,12.0000,0.0000,10.4903,12.7371,-12.7649,0.0001,-1.7174,-1.2715,2.9889,5.6737,5
0.0181,12.0000,0.0000,10.4915,12.7215,-12.7492,0.0001,-1.7097,-1.2801,2.9897,5.6768,5
0.0181,12.0000,0.0000,10.4927,12.7058,-12.7335,0.0001,-1.7019,-1.2886,2.9905,5.6800,5
0.0181,12.0000,0.0000,10.4938,12.6900,-12.7178,0.0001,-1.6941,-1.2971,2.9912,5.6831,5
0.0181,12.0000,0.0000,10.4948,12.6743,-12.7020,0.0001,-1.6864,-1.3056,2.9919,5.6862,5
0.0181,12.0000,0.0000,10.4958,12.6585,-12.6862,0.0001,-1.6785,-1.3141,2.9926,5.6894,5
0.0181,12.0000,0.0000,10.4968,12.6427,-12.6704,0.0001,-1.6707,-1.3225,2.9933,5.6925,5
0.0181,12.0000,0.0000,10.4977,12.6268,-12.6546,0.0001,-1.6629,-1.3310,2.9939,5.6957,5
0.0181,12.0000,0.0000,10.4986,12.6110,-12.6387,0.0001,-1.6550,-1.3394,2.9945,5.6988,5
0.0181,12.0000,0.0000,10.4995,12.5951,-12.6228,0.0001,-1.6472,-1.3479,2.9950,5.7020,5
0.0182,12.0000,0.0000,10.5003,12.5792,-12.6069,0.0001,-1.6393,-1.3563,2.9955,5.7051,5
0.0182,12.0000,0.0000,10.5010,12.5633,-12.5910,0.0000,-1.6314,-1.3647,2.9960,5.7082,5
0.0182,12.0000,0.0000,10.5017,12.5474,-12.5751,0.0000,-1.6235,-1.3731,2.9965,5.7114,5
0.0182,12.0000,0.0000,10.5024,12.5314,-12.5591,0.0000,-1.6155,-1.3814,2.9970,5.7145,5
0.0182,12.0000,0.0000,10.5030,12.5154,-12.5432,0.0000,-1.6076,-1.3898,2.9974,5.7177,5
0.0182,12.0000,0.0000,10.5035,12.4994,-12.5272,0.0000,-1.5996,-1.3981,2.9977,5.7208,5
0.0182,12.0000,0.0000,10.5041,12.4834,-12.5112,0.0000,-1.5916,-1.4065,2.9981,5.7239,5
0.0182,12.0000,0.0000,10.5046,12.4674,-12.4952,0.0000,-1.5836,-1.4148,2.9984,5.7271,5
0.0182,12.0000,0.0000,10.5050,12.4514,-12.4791,0.0000,-1.5756,-1.4231,2.9987,5.7302,5
0.0182,12.0000,0.0000,10.5054,12.4353,-12.4631,0.0000,-1.5676,-1.4314,2.9990,5.7334,5
0.0183,12.0000,0.0000,10.5057,12.4193,-12.4470,0.0000,-1.5595,-1.4397,2.9992,5.7365,5
0.0183,12.0000,0.0000,10.5060,12.4032,-12.4309,0.0000,-1.5515,-1.4479,2.9994,5.7397,5
0.0183,12.0000,0.0000,10.5063,12.3871,-12.4149,0.0000,-1.5434,-1.4562,2.9996,5.7428,5
0.0183,12.0000,0.0000,10.5065,12.3710,-12.3988,0.0000,-1.5353,-1.4644,2.9997,5.7459,5
0.0183,12.0000,0.0000,10.5067,12.3549,-12.3826,0.0000,-1.5272,-1.4726,2.9998,5.7491,5
0.0183,12.0000,0.0000,10.5068,12.3388,-12.3665,0.0000,-1.5191,-1.4808,2.9999,5.7522,5
0.0183,12.0000,0.0000,10.5069,12.3227,-12.3504,0.0000,-1.5110,-1.4890,3.0000,5.7554,5
0.0183,12.0000,0.0000,10.5069,12.3065,-12.3343,0.0000,-1.5028,-1.4972,3.0000,5.7585,5
0.0183,12.0000,0.0000,10.5069,12.2904,-12.3181,0.0000,-1.4947,-1.5053,3.0000,5.7616,5
0.0183,12.0000,0.0000,10.5069,12.2742,-12.3020,0.0000,-1.4865,-1.5135,3.0000,5.7648,5
0.0184,12.0000,0.0000,10.5068,12.2581,-12.2858,0.0000,-1.4783,-1.5216,2.9999,5.7679,5
0.0184,12.0000,0.0000,10.5066,12.2419,-12.2696,0.0000,-1.4701,-1.5297,2.9998,5.7711,5
0.0184,12.0000,0.0000,10.5064,12.2257,-12.2534,0.0000,-1.4618,-1.5378,2.9997,5.7742,5
0.0184,12.0000,0.0000,10.5062,12.2095,-12.2373,0.0000,-1.4536,-1.5459,2.9995,5.7774,5
0.0184,12.0000,0.0000,10.5059,12.1933,-12.2211,0.0000,-1.4454,-1.5540,2.9993,5.7805,5
0.0184,12.0000,0.0000,10.5056,12.1771,-12.2049,0.0000,-1.4371,-1.5620,2.9991,5.7836,5
